Unnamed: 0,Team,GP,TOI,W,L,OTL,ROW,Points,Point %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCSF,SCSA,SCSF%,SCGF,SCGA,SCGF%,SCSH%,SCSV%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,season,team,
20.0,Ottawa Senators,82,,45,30,7,44,97,0.591,4940,4820,50.61,3546,3429,50.84,2403,2347,50.59,242,232,51.05,246.3,240.83,50.56,2318,2228,50.99,1233,1201,50.66,197,183,51.84,15.98,84.76,911,903,50.22,594,597,49.87,108,111,49.32,18.18,81.41,1407,1325,51.5,639,604,51.41,89,72,55.28,13.93,88.08,2987,2894,50.79,1043,1009,50.83,41,42,49.4,3.93,95.84,10.07,90.12,1.002,20242025,OTT,
21.0,Philadelphia Flyers,82,,33,39,10,27,76,0.463,4580,4938,48.12,3334,3354,49.85,2212,2210,50.02,232,283,45.05,235.27,228.81,50.7,2179,2319,48.44,1194,1155,50.83,178,218,44.95,14.91,81.13,916,837,52.25,608,542,52.87,117,127,47.95,19.24,76.57,1263,1482,46.01,586,613,48.87,61,91,40.13,10.41,85.15,2734,2890,48.61,921,914,50.19,50,59,45.87,5.43,93.54,10.49,87.19,0.977,20242025,PHI,
22.0,Pittsburgh Penguins,82,,34,36,12,33,80,0.488,4965,4984,49.9,3557,3655,49.32,2326,2472,48.48,242,287,45.75,262.47,259.1,50.32,2352,2403,49.46,1192,1322,47.41,191,231,45.26,16.02,82.53,1033,970,51.57,653,638,50.58,124,125,49.8,18.99,80.41,1319,1433,47.93,539,684,44.07,67,106,38.73,12.43,84.5,2988,2895,50.79,1004,1018,49.65,43,49,46.74,4.28,95.19,10.4,88.39,0.988,20242025,PIT,
23.0,San Jose Sharks,82,,20,50,12,18,52,0.317,4628,5471,45.83,3292,3911,45.7,2203,2607,45.8,208,310,40.15,215.91,289.57,42.71,2128,2636,44.67,1078,1406,43.4,158,239,39.8,14.66,83.0,828,1034,44.47,500,663,42.99,82,125,39.61,16.4,81.15,1300,1602,44.8,578,743,43.75,76,114,40.0,13.15,84.66,2788,3219,46.41,980,1082,47.53,46,61,42.99,4.69,94.36,9.44,88.11,0.976,20242025,SJS,
24.0,Seattle Kraken,82,,35,41,6,33,76,0.463,4788,5149,48.18,3488,3708,48.47,2243,2343,48.91,245,262,48.32,226.01,261.77,46.33,2062,2306,47.21,1077,1196,47.38,186,197,48.56,17.27,83.53,852,953,47.2,511,583,46.71,109,118,48.02,21.33,79.76,1210,1353,47.21,566,613,48.01,77,79,49.36,13.6,87.11,2990,3158,48.63,1032,1026,50.15,54,53,50.47,5.23,94.83,10.92,88.82,0.997,20242025,SEA,
25.0,St Louis Blues,82,,44,30,8,40,96,0.585,4501,4743,48.69,3178,3351,48.68,2186,2236,49.43,250,231,51.98,220.54,224.43,49.56,2179,2189,49.89,1188,1090,52.15,202,179,53.02,17.0,83.58,838,836,50.06,537,523,50.66,116,106,52.25,21.6,79.73,1341,1353,49.78,651,567,53.45,86,73,54.09,13.21,87.13,2685,2865,48.38,872,1016,46.19,44,45,49.44,5.05,95.57,11.44,89.67,1.011,20242025,STL,
26.0,Tampa Bay Lightning,82,,47,27,8,45,102,0.622,4910,4693,51.13,3527,3395,50.95,2343,2312,50.33,292,216,57.48,262.51,237.5,52.5,2382,2157,52.48,1311,1200,52.21,228,168,57.58,17.39,86.0,1010,853,54.21,680,569,54.44,148,90,62.18,21.76,84.18,1372,1304,51.27,631,631,50.0,80,78,50.63,12.68,87.64,2893,2903,49.91,915,978,48.34,57,37,60.64,6.23,96.22,12.46,90.66,1.031,20242025,TBL,
27.0,Toronto Maple Leafs,82,,52,26,4,51,108,0.659,4659,5199,47.26,3418,3703,48.0,2298,2406,48.85,267,229,53.83,249.95,263.08,48.72,2266,2386,48.71,1236,1196,50.82,221,179,55.25,17.88,85.03,938,927,50.29,611,565,51.96,127,105,54.74,20.79,81.42,1328,1459,47.65,625,631,49.76,94,74,55.95,15.04,88.27,2755,3123,46.87,924,1085,45.99,38,46,45.24,4.11,95.76,11.62,90.48,1.021,20242025,TOR,
28.0,Utah Hockey Club,82,,38,31,13,37,89,0.543,5081,4752,51.67,3633,3371,51.87,2342,2272,50.76,240,247,49.28,258.19,249.62,50.84,2357,2212,51.59,1242,1125,52.47,188,194,49.21,15.14,82.76,914,885,50.81,609,559,52.14,108,122,46.96,17.73,78.18,1443,1327,52.09,633,566,52.79,80,72,52.63,12.64,87.28,3095,2841,52.14,985,1003,49.55,43,46,48.31,4.37,95.41,10.25,89.13,0.994,20242025,UTA,
29.0,Vancouver Canucks,82,,38,30,14,35,90,0.549,4595,4725,49.3,3270,3419,48.89,2096,2198,48.81,233,251,48.14,227.02,235.15,49.12,2103,2144,49.52,1078,1103,49.43,184,185,49.86,17.07,83.23,855,914,48.33,548,562,49.37,118,117,50.21,21.53,79.18,1248,1230,50.36,530,541,49.49,66,68,49.25,12.45,87.43,2785,2872,49.23,892,958,48.22,40,54,42.55,4.48,94.36,11.12,88.58,0.997,20242025,VAN,
30.0,Vegas Golden Knights,82,,50,22,10,49,110,0.671,4963,4789,50.89,3639,3394,51.74,2482,2141,53.69,274,214,56.15,256.06,224.79,53.25,2387,2174,52.34,1315,1074,55.04,225,166,57.54,17.11,84.54,989,870,53.2,618,508,54.88,129,101,56.09,20.87,80.12,1398,1304,51.74,697,566,55.19,96,65,59.63,13.77,88.52,2982,2838,51.24,1030,949,52.05,41,46,47.13,3.98,95.15,11.04,90.0,1.01,20242025,VGK,
31.0,Winnipeg Jets,82,,56,22,4,54,116,0.707,4790,4840,49.74,3540,3462,50.56,2316,2229,50.96,275,190,59.14,249.87,232.91,51.76,2181,2091,51.05,1131,1071,51.36,212,138,60.57,18.74,87.11,989,867,53.29,622,519,54.51,140,82,63.06,22.51,84.2,1192,1224,49.34,509,552,47.97,72,56,56.25,14.15,89.86,2970,3024,49.55,1051,1021,50.72,57,40,58.76,5.42,96.08,11.87,91.48,1.033,20242025,WPG,
32.0,Washington Capitals,82,,51,22,9,49,111,0.677,4884,4909,49.87,3536,3451,50.61,2268,2231,50.41,286,229,55.53,264.15,247.71,51.61,2341,2230,51.21,1201,1131,51.5,220,181,54.86,18.32,84.0,976,901,52.0,609,576,51.39,137,126,52.09,22.5,78.13,1365,1329,50.67,592,555,51.61,83,55,60.14,14.02,90.09,2865,3002,48.83,938,991,48.63,57,46,55.34,6.08,95.36,12.61,89.74,1.023,20242025,WSH,
1.0,Anaheim Ducks,82,,43,33,6,35,92,0.561,5327,4888,52.15,3944,3600,52.28,2522,2327,52.01,265,288,47.92,291.47,291.28,50.02,2566,2554,50.12,1342,1345,49.94,208,231,47.38,15.5,82.83,1125,1109,50.36,680,685,49.82,124,134,48.06,18.24,80.44,1441,1445,49.93,662,660,50.08,84,97,46.41,12.69,85.3,3089,2835,52.14,1080,856,55.79,51,48,51.52,4.72,94.39,10.51,87.62,0.981,20252026,ANA,
2.0,Boston Bruins,82,,45,27,10,41,100,0.61,4760,5058,48.48,3478,3706,48.41,2212,2433,47.62,268,247,52.04,257.04,296.83,46.41,2246,2477,47.55,1159,1334,46.49,210,188,52.76,18.12,85.91,953,1125,45.86,576,707,44.89,122,116,51.26,21.18,83.59,1293,1352,48.88,583,627,48.18,88,72,55.0,15.09,88.52,2822,2992,48.54,905,1003,47.43,53,56,48.62,5.86,94.42,12.12,89.85,1.02,20252026,BOS,
3.0,Buffalo Sabres,82,,50,23,9,45,109,0.665,4685,4917,48.79,3535,3621,49.4,2304,2381,49.18,283,240,54.11,270.83,273.23,49.78,2252,2328,49.17,1210,1285,48.5,228,195,53.9,18.84,84.82,987,1020,49.18,612,669,47.78,137,120,53.31,22.39,82.06,1265,1308,49.16,598,616,49.26,91,75,54.82,15.22,87.82,2731,3051,47.23,1004,956,51.22,43,37,53.75,4.28,96.13,12.28,89.92,1.022,20252026,BUF,
4.0,Carolina Hurricanes,82,,53,22,7,48,113,0.689,5753,3951,59.28,4168,2950,58.56,2636,1962,57.33,291,236,55.22,309.38,240.9,56.22,2784,2087,57.15,1402,1176,54.38,234,206,53.18,16.69,82.48,1150,954,54.66,717,611,53.99,127,127,50.0,17.71,79.21,1634,1133,59.05,685,565,54.8,107,79,57.53,15.62,86.02,3470,2182,61.39,1134,655,63.39,52,22,70.27,4.59,96.64,11.04,87.97,0.99,20252026,CAR,
5.0,Columbus Blue Jackets,82,,40,30,12,33,92,0.561,4978,4988,49.95,3600,3650,49.66,2406,2357,50.51,246,251,49.5,266.14,264.71,50.13,2412,2381,50.32,1265,1253,50.24,195,183,51.59,15.42,85.4,971,1021,48.74,597,650,47.87,109,104,51.17,18.26,84.0,1441,1360,51.45,668,603,52.56,86,79,52.12,12.87,86.9,2902,2994,49.22,1017,990,50.67,44,57,43.56,4.33,94.24,10.22,89.35,0.996,20252026,CBJ,
6.0,Calgary Flames,82,,34,39,9,30,77,0.47,4792,5015,48.86,3420,3673,48.22,2306,2451,48.48,208,256,44.83,244.06,280.5,46.53,2208,2557,46.34,1177,1358,46.43,163,212,43.47,13.85,84.39,960,1082,47.01,612,695,46.82,108,130,45.38,17.65,81.29,1248,1475,45.83,565,663,46.01,55,82,40.15,9.73,87.63,2910,2843,50.58,977,939,50.99,38,33,53.52,3.89,96.49,9.02,89.56,0.986,20252026,CGY,
7.0,Chicago Blackhawks,82,,29,39,14,26,72,0.439,4181,4881,46.14,3130,3734,45.6,2015,2457,45.06,210,270,43.75,217.55,286.75,43.14,2024,2554,44.21,1083,1397,43.67,177,226,43.92,16.34,83.82,831,1180,41.32,521,777,40.14,114,139,45.06,21.88,82.11,1193,1374,46.47,562,620,47.55,63,87,42.0,11.21,85.97,2465,2785,46.95,830,929,47.19,30,39,43.48,3.61,95.8,10.42,89.01,0.994,20252026,CHI,
8.0,Colorado Avalanche,82,,55,16,11,51,121,0.738,5708,4481,56.02,4140,3320,55.5,2766,2140,56.38,298,197,60.2,309.61,242.38,56.09,2769,2139,56.42,1480,1111,57.12,220,152,59.14,14.86,86.32,1102,933,54.15,701,574,54.98,131,96,57.71,18.69,83.28,1667,1206,58.02,779,537,59.19,89,56,61.38,11.42,89.57,3419,2734,55.57,1168,905,56.34,70,39,64.22,5.99,95.69,10.77,90.79,1.016,20252026,COL,
9.0,Dallas Stars,82,,50,20,12,44,112,0.683,4204,4580,47.86,3073,3268,48.46,2076,2145,49.18,273,222,55.15,269.44,247.0,52.17,2279,2185,51.05,1251,1113,52.92,232,176,56.86,18.55,84.19,1038,915,53.15,690,575,54.55,153,102,60.0,22.17,82.26,1241,1270,49.42,561,538,51.05,79,74,51.63,14.08,86.25,2321,2739,45.87,728,915,44.31,35,35,50.0,4.81,96.17,13.15,89.65,1.028,20252026,DAL,
10.0,Detroit Red Wings,82,,41,31,10,39,92,0.561,4838,4971,49.32,3571,3534,50.26,2313,2274,50.43,239,254,48.48,274.39,260.04,51.34,2336,2440,48.91,1260,1205,51.12,191,200,48.85,15.16,83.4,1015,972,51.08,654,590,52.57,115,121,48.73,17.58,79.49,1321,1468,47.36,606,615,49.63,76,79,49.03,12.54,87.15,2862,2941,49.32,938,959,49.45,36,45,44.44,3.84,95.31,10.33,88.83,0.992,20252026,DET,
11.0,Edmonton Oilers,82,,41,30,11,41,93,0.567,4805,4725,50.42,3600,3424,51.25,2438,2186,52.72,282,265,51.55,283.14,263.51,51.8,2459,2462,49.97,1360,1226,52.59,230,216,51.57,16.91,82.38,1078,988,52.18,695,598,53.75,136,131,50.94,19.57,78.09,1381,1474,48.37,665,628,51.43,94,85,52.51,14.14,86.46,2791,2562,52.14,959,857,52.81,46,44,51.11,4.8,94.87,11.57,87.88,0.994,20252026,EDM,
12.0,Florida Panthers,82,,40,38,4,35,84,0.512,4999,4499,52.63,3642,3384,51.84,2296,2196,51.11,246,274,47.31,283.7,271.55,51.09,2454,2172,53.05,1263,1184,51.61,202,220,47.87,15.99,81.42,1078,997,51.95,653,636,50.66,123,142,46.42,18.84,77.67,1376,1175,53.94,610,548,52.68,79,78,50.32,12.95,85.77,2891,2641,52.26,935,873,51.71,34,48,41.46,3.64,94.5,10.71,87.52,0.982,20252026,FLA,
13.0,Los Angeles Kings,82,,35,27,20,30,90,0.549,5103,4715,51.98,3624,3404,51.57,2297,2226,50.78,220,238,48.03,268.17,244.32,52.33,2416,2269,51.57,1200,1183,50.36,180,178,50.28,15.0,84.95,1049,963,52.14,650,602,51.92,114,98,53.77,17.54,83.72,1367,1306,51.14,550,581,48.63,66,80,45.21,12.0,86.23,2959,2832,51.1,973,919,51.43,35,53,39.77,3.6,94.23,9.58,89.31,0.989,20252026,LAK,
14.0,Minnesota Wild,82,,46,24,12,42,104,0.634,4898,5084,49.07,3659,3679,49.86,2390,2411,49.78,268,235,53.28,281.49,258.57,52.12,2434,2461,49.72,1264,1285,49.59,207,192,51.88,16.38,85.06,1033,989,51.09,649,628,50.82,128,118,52.03,19.72,81.21,1401,1472,48.76,615,657,48.35,79,74,51.63,12.85,88.74,2770,3078,47.37,982,1007,49.37,50,37,57.47,5.09,96.33,11.21,90.25,1.015,20252026,MIN,
15.0,Montreal Canadiens,82,,48,24,10,44,106,0.646,4602,4915,48.36,3392,3484,49.33,2155,2281,48.58,279,251,52.64,275.54,288.37,48.86,2277,2454,48.13,1179,1287,47.81,214,206,50.95,18.15,83.99,913,1090,45.58,568,665,46.07,109,129,45.8,19.19,80.6,1364,1364,50.0,611,622,49.55,105,77,57.69,17.18,87.62,2654,2729,49.3,866,882,49.54,56,42,57.14,6.47,95.24,12.95,89.0,1.019,20252026,MTL,
16.0,New Jersey Devils,82,,42,37,3,38,87,0.53,5020,4662,51.85,3660,3410,51.77,2426,2246,51.93,226,253,47.18,273.7,260.64,51.22,2469,2333,51.42,1337,1246,51.76,183,208,46.8,13.69,83.31,1040,1003,50.91,662,630,51.24,107,130,45.15,16.16,79.37,1429,1330,51.79,675,616,52.29,76,78,49.35,11.26,87.34,2940,2687,52.25,977,891,52.3,36,38,48.65,3.68,95.74,9.32,88.74,0.981,20252026,NJD,
17.0,Nashville Predators,82,,38,34,10,33,86,0.524,4808,4734,50.39,3493,3631,49.03,2284,2428,48.47,242,267,47.54,265.48,273.48,49.26,2318,2337,49.8,1235,1340,47.96,189,218,46.44,15.3,83.73,1008,1037,49.29,639,697,47.83,119,142,45.59,18.62,79.63,1310,1300,50.19,596,643,48.1,70,76,47.95,11.74,88.18,2867,2844,50.2,946,987,48.94,48,45,51.61,5.07,95.44,10.6,89.0,0.996,20252026,NSH,
18.0,New York Islanders,82,,43,34,5,39,91,0.555,4790,4856,49.66,3529,3550,49.85,2313,2269,50.48,229,236,49.25,265.17,299.05,47.0,2343,2460,48.78,1260,1312,48.99,187,194,49.08,14.84,85.21,973,1137,46.11,631,716,46.84,104,105,49.76,16.48,85.34,1370,1323,50.87,629,596,51.35,83,89,48.26,13.2,85.07,2892,2643,52.25,953,845,53.0,37,35,51.39,3.88,95.86,9.9,89.6,0.995,20252026,NYI,
19.0,New York Rangers,82,,34,39,9,31,77,0.47,4637,4901,48.62,3306,3607,47.82,2062,2358,46.65,235,249,48.55,248.28,279.24,47.07,2276,2357,49.13,1111,1264,46.78,181,198,47.76,16.29,84.34,984,968,50.41,578,626,48.01,109,122,47.19,18.86,80.51,1292,1389,48.19,533,638,45.52,72,76,48.65,13.51,88.09,2751,2839,49.21,842,993,45.89,48,42,53.33,5.7,95.77,11.4,89.44,1.008,20252026,NYR,
20.0,Ottawa Senators,82,,44,27,11,41,99,0.604,4876,4279,53.26,3613,3081,53.97,2372,2000,54.25,275,245,52.88,280.13,233.37,54.55,2480,2019,55.12,1365,1063,56.22,225,202,52.69,16.48,81.0,1069,855,55.56,697,544,56.16,141,124,53.21,20.23,77.21,1411,1164,54.8,668,519,56.28,84,78,51.85,12.57,84.97,2862,2493,53.45,879,842,51.07,43,41,51.19,4.89,95.13,11.59,87.75,0.993,20252026,OTT,
21.0,Philadelphia Flyers,82,,43,27,12,33,98,0.598,4341,4656,48.25,3202,3321,49.09,2089,2084,50.06,240,239,50.1,258.07,239.77,51.84,2225,2264,49.57,1185,1100,51.86,193,193,50.0,16.29,82.45,993,878,53.07,607,515,54.1,100,99,50.25,16.47,80.78,1232,1386,47.06,578,585,49.7,93,94,49.73,16.09,83.93,2424,2687,47.43,785,881,47.12,37,42,46.84,4.71,95.23,11.49,88.53,1.0,20252026,PHI,
22.0,Pittsburgh Penguins,82,,41,25,16,38,98,0.598,4877,4876,50.01,3604,3547,50.4,2342,2243,51.08,290,258,52.92,283.63,268.63,51.36,2538,2475,50.63,1364,1271,51.76,229,199,53.5,16.79,84.34,1124,1040,51.94,714,623,53.4,136,119,53.33,19.05,80.9,1414,1435,49.63,650,648,50.08,93,80,53.76,14.31,87.65,2692,2813,48.9,854,880,49.25,52,52,50.0,6.09,94.09,12.38,88.5,1.009,20252026,PIT,
23.0,San Jose Sharks,82,,39,35,8,37,86,0.524,4372,4939,46.96,3126,3627,46.29,2111,2433,46.46,249,290,46.2,240.62,275.85,46.59,2257,2404,48.42,1230,1330,48.05,209,227,47.94,16.99,82.93,980,1063,47.97,653,684,48.84,132,131,50.19,20.21,80.85,1277,1341,48.78,577,646,47.18,77,96,44.51,13.34,85.14,2482,3014,45.16,787,989,44.31,38,54,41.3,4.83,94.54,11.8,88.08,0.999,20252026,SJS,
24.0,Seattle Kraken,82,,34,37,11,32,79,0.482,4391,5198,45.79,3239,3786,46.11,2098,2412,46.52,224,257,46.57,232.53,277.45,45.6,2017,2399,45.67,1073,1212,46.96,168,192,46.67,15.66,84.16,818,1029,44.29,511,600,45.99,108,122,46.96,21.14,79.67,1199,1370,46.67,562,612,47.87,60,70,46.15,10.68,88.56,2722,3190,46.04,928,1081,46.19,50,55,47.62,5.39,94.91,10.68,89.34,1.0,20252026,SEA,
25.0,St Louis Blues,82,,37,33,12,36,86,0.524,4268,4689,47.65,3097,3464,47.2,2075,2271,47.75,230,254,47.52,233.76,247.98,48.52,2149,2229,49.09,1160,1161,49.98,186,200,48.19,16.03,82.77,866,947,47.77,536,592,47.52,99,130,43.23,18.47,78.04,1283,1282,50.02,624,569,52.31,87,70,55.41,13.94,87.7,2472,2823,46.69,814,985,45.25,38,49,43.68,4.67,95.03,11.08,88.82,0.999,20252026,STL,
26.0,Tampa Bay Lightning,82,,50,26,6,46,106,0.646,4890,4388,52.71,3572,3291,52.05,2306,2190,51.29,286,229,55.53,290.26,246.83,54.04,2467,2120,53.78,1307,1194,52.26,236,181,56.59,18.06,84.84,1056,898,54.04,646,599,51.89,144,104,58.06,22.29,82.64,1411,1222,53.59,661,595,52.63,92,77,54.44,13.92,87.06,2824,2737,50.78,903,874,50.82,45,37,54.88,4.98,95.77,12.4,89.54,1.019,20252026,TBL,
27.0,Toronto Maple Leafs,82,,32,36,14,31,78,0.476,4357,5406,44.63,3275,4026,44.86,2160,2663,44.79,252,295,46.07,244.24,297.45,45.09,2194,2681,45.01,1202,1442,45.46,206,237,46.5,17.14,83.56,957,1118,46.12,636,709,47.29,129,129,50.0,20.28,81.81,1237,1563,44.18,566,733,43.57,77,108,41.62,13.6,85.27,2551,3119,44.99,812,1115,42.14,39,47,45.35,4.8,95.78,11.67,88.92,1.006,20252026,TOR,
28.0,Utah Mammoth,82,,43,33,6,43,92,0.561,4910,4528,52.02,3551,3304,51.8,2267,2145,51.38,268,240,52.76,265.94,266.37,49.96,2287,2237,50.55,1195,1157,50.81,202,199,50.37,16.9,82.8,1012,980,50.8,637,603,51.37,122,125,49.39,19.15,79.27,1275,1257,50.36,558,554,50.18,80,74,51.95,14.34,86.64,2923,2660,52.36,951,863,52.43,54,36,60.0,5.68,95.83,11.82,88.81,1.006,20252026,UTA,
29.0,Vancouver Canucks,82,,25,49,8,19,58,0.354,4531,4964,47.72,3346,3730,47.29,2126,2439,46.57,210,314,40.08,245.65,288.17,46.02,2206,2543,46.45,1144,1369,45.52,174,249,41.13,15.21,81.81,984,1125,46.66,609,728,45.55,110,149,42.47,18.06,79.53,1222,1418,46.29,535,641,45.49,64,100,39.02,11.96,84.4,2720,2806,49.22,867,961,47.43,28,52,35.0,3.23,94.59,9.88,87.13,0.97,20252026,VAN,
30.0,Vegas Golden Knights,82,,39,26,17,38,95,0.579,4931,4480,52.4,3594,3195,52.94,2372,1999,54.27,264,242,52.17,273.95,227.04,54.68,2511,2171,53.63,1284,1067,54.62,211,189,52.75,16.43,82.29,1124,835,57.38,704,494,58.76,140,118,54.26,19.89,76.11,1387,1336,50.94,580,573,50.3,71,71,50.0,12.24,87.61,2855,2576,52.57,929,821,53.09,46,48,48.94,4.95,94.15,11.13,87.89,0.99,20252026,VGK,
31.0,Winnipeg Jets,82,,35,35,12,33,82,0.5,4504,4741,48.72,3349,3510,48.83,2155,2274,48.66,229,256,47.22,253.47,270.39,48.39,2257,2347,49.02,1135,1240,47.79,186,212,46.73,16.39,82.9,967,1022,48.62,568,618,47.89,121,120,50.21,21.3,80.58,1290,1325,49.33,567,622,47.69,65,92,41.4,11.46,85.21,2733,2737,49.96,920,931,49.7,37,40,48.05,4.02,95.7,10.63,88.74,0.994,20252026,WPG,
32.0,Washington Capitals,82,,43,30,9,41,95,0.579,4817,4988,49.13,3555,3576,49.85,2297,2306,49.9,261,238,52.3,286.48,281.66,50.42,2404,2418,49.85,1252,1224,50.57,203,180,53.0,16.21,85.29,1080,1045,50.82,676,639,51.41,124,119,51.03,18.34,81.38,1324,1373,49.09,576,585,49.61,79,61,56.43,13.72,89.57,2759,2919,48.59,906,965,48.42,46,47,49.46,5.08,95.13,11.36,89.68,1.01,20252026,WSH,
,Anaheim Ducks,82,,46,25,11,43,103,0.628,4738,4384,51.94,3568,3206,52.67,2485,2259,52.38,215,188,53.35,233.02,202.32,53.53,2248,2039,52.44,1328,1202,52.49,181,157,53.55,13.63,86.94,912,831,52.32,677,606,52.77,124,105,54.15,18.32,82.67,1336,1208,52.52,651,596,52.21,57,52,52.29,8.76,91.28,2151,1994,51.89,1050,958,52.29,25,28,47.17,2.38,97.08,8.65,91.68,1.003,20152016,ANA,1.0
,Arizona Coyotes,82,,35,39,8,34,78,0.476,4357,4790,47.63,3200,3640,46.78,2266,2541,47.14,208,244,46.02,201.08,221.35,47.6,1949,2210,46.86,1182,1303,47.57,165,184,47.28,13.96,85.88,846,852,49.82,637,635,50.08,120,133,47.43,18.84,79.06,1103,1358,44.82,545,668,44.93,45,51,46.88,8.26,92.37,1998,2237,47.18,968,1145,45.81,41,51,44.57,4.24,95.55,9.18,90.4,0.996,20152016,ARI,2.0
,Boston Bruins,82,,42,31,9,38,93,0.567,4692,4712,49.89,3556,3528,50.2,2620,2492,51.25,236,228,50.86,208.8,213.41,49.45,2043,2099,49.32,1292,1261,50.61,190,178,51.63,14.71,85.88,760,796,48.84,596,611,49.38,137,125,52.29,22.99,79.54,1283,1303,49.61,696,650,51.71,53,53,50.0,7.61,91.85,2284,2276,50.09,1212,1124,51.88,40,41,49.38,3.3,96.35,9.01,90.85,0.999,20152016,BOS,3.0
,Buffalo Sabres,82,,35,36,11,33,81,0.494,4325,4602,48.45,3284,3507,48.36,2418,2513,49.04,199,215,48.07,197.47,211.7,48.26,1874,1974,48.7,1124,1191,48.55,153,172,47.08,13.61,85.56,801,824,49.29,585,609,48.99,106,125,45.89,18.12,79.47,1073,1150,48.27,539,582,48.08,47,47,50.0,8.72,91.92,2102,2262,48.17,1194,1247,48.91,39,39,50.0,3.27,96.87,8.23,91.44,0.997,20152016,BUF,4.0
,Carolina Hurricanes,82,,35,31,16,33,86,0.524,4680,4229,52.53,3481,3249,51.72,2451,2262,52.01,196,221,47.0,229.41,216.01,51.5,2099,2044,50.66,1244,1208,50.73,154,183,45.7,12.38,84.85,899,914,49.59,664,635,51.12,104,123,45.81,15.66,80.63,1200,1130,51.5,580,573,50.3,50,60,45.45,8.62,89.53,2228,1885,54.17,1144,987,53.68,40,33,54.79,3.5,96.66,8.0,90.23,0.982,20152016,CAR,5.0
,Columbus Blue Jackets,82,,34,40,8,28,76,0.463,4358,4800,47.59,3259,3540,47.93,2387,2550,48.35,213,248,46.2,242.36,245.14,49.72,2142,2167,49.71,1327,1323,50.08,178,193,47.98,13.41,85.41,1031,915,52.98,784,698,52.9,136,133,50.56,17.35,80.95,1111,1252,47.02,543,625,46.49,42,60,41.18,7.73,90.4,1872,2237,45.56,1010,1136,47.06,27,44,38.03,2.67,96.13,8.92,90.27,0.992,20152016,CBJ,6.0
,Calgary Flames,82,,35,40,7,33,77,0.47,4532,4703,49.07,3294,3383,49.33,2398,2377,50.22,229,257,47.12,212.17,224.84,48.55,2183,2183,50.0,1347,1302,50.85,193,217,47.07,14.33,83.33,859,914,48.45,658,696,48.6,122,149,45.02,18.54,78.59,1324,1269,51.06,689,606,53.2,71,68,51.08,10.3,88.78,2011,2117,48.72,1012,987,50.63,35,37,48.61,3.46,96.25,9.55,89.19,0.987,20152016,CGY,7.0
,Chicago Blackhawks,82,,47,26,9,46,103,0.628,4593,4533,50.33,3348,3400,49.61,2499,2528,49.71,234,207,53.06,219.38,221.31,49.78,2040,2053,49.84,1271,1321,49.04,187,163,53.43,14.71,87.66,822,906,47.57,642,710,47.49,118,111,51.53,18.38,84.37,1218,1147,51.5,629,611,50.73,69,52,57.02,10.97,91.49,2159,2156,50.03,1150,1138,50.26,42,37,53.16,3.65,96.75,9.36,91.81,1.012,20152016,CHI,8.0
,Colorado Avalanche,82,,39,39,4,35,82,0.5,4189,5105,45.07,3169,3704,46.11,2349,2650,46.99,212,240,46.9,192.41,244.08,44.08,1775,2314,43.41,1123,1406,44.4,163,182,47.25,14.51,87.06,734,968,43.13,565,724,43.83,117,121,49.16,20.71,83.29,1041,1346,43.61,558,682,45.0,46,61,42.99,8.24,91.06,1980,2295,46.32,1110,1138,49.38,44,48,47.83,3.96,95.78,9.03,90.94,1.0,20152016,COL,9.0
,Dallas Stars,82,,50,23,9,48,109,0.665,5090,4662,52.19,3747,3438,52.15,2626,2372,52.54,265,228,53.75,250.19,222.83,52.89,2495,2215,52.97,1462,1278,53.36,203,183,52.59,13.89,85.68,1008,958,51.27,715,685,51.07,145,135,51.79,20.28,80.29,1487,1257,54.19,747,593,55.75,58,48,54.72,7.76,91.91,2137,2003,51.62,1065,996,51.67,40,43,48.19,3.76,95.68,10.09,90.39,1.005,20152016,DAL,10.0
,Detroit Red Wings,82,,41,30,11,39,93,0.567,4459,4240,51.26,3371,3331,50.3,2433,2439,49.94,209,219,48.83,219.38,214.44,50.57,2178,2005,52.07,1324,1276,50.92,161,170,48.64,12.16,86.68,874,866,50.23,663,670,49.74,104,117,47.06,15.69,82.54,1304,1139,53.38,661,606,52.17,57,53,51.82,8.62,91.25,1957,1944,50.17,1016,1068,48.75,41,42,49.4,4.04,96.07,8.59,91.02,0.996,20152016,DET,11.0
,Edmonton Oilers,82,,31,43,8,27,70,0.427,4513,4782,48.55,3283,3549,48.05,2387,2549,48.36,199,242,45.12,211.17,232.86,47.56,2109,2259,48.28,1323,1392,48.73,170,192,46.96,12.85,86.21,856,924,48.09,659,676,49.36,116,126,47.93,17.6,81.36,1253,1335,48.42,664,716,48.12,54,66,45.0,8.13,90.78,2012,2132,48.55,989,1092,47.53,28,43,39.44,2.83,96.06,8.34,90.51,0.988,20152016,EDM,12.0
